about_to_divide	cell_age	cellxposition	cellyposition	channel_average_cells	channel_in_multipoint	channel_orientation	channel_width	division_age	elongation_rate	fluorescence_0	fluorescence_background_0	fluorescence_count	fluorescence_raw_0	fluorescence_std_0	length	multipoint	timepoint	timepoint_num	uid_cell	uid_parent	uid_thiscell	uid_track
0	8.88581783	1086.0	316.58435886	7.53225806	12	0	1.3	nan	0.0	236.07837802	3263.63500089	1	3499.71337891	205.78715515	1.625	0	156523.61204753	172	19845	19838	19880	19791
0	8.99965298	1088.0	317.63916161	7.53225806	12	0	1.3	nan	0.0	244.50334723	3261.76886957	1	3506.2722168	199.00358582	1.625	0	156933.41856205	173	19845	19838	19881	19791
0	9.24845282	1086.0	316.61195612	7.53225806	12	0	1.3	nan	0.0	233.49696841	3263.50034604	1	3496.99731445	205.36883545	1.625	0	157829.0980113	174	19845	19838	19882	19791
0	9.49831883	1088.0	316.14033692	7.53225806	12	0	1.3	nan	0.00111171	247.39869248	3261.62987198	1	3509.02856445	197.4120636	1.69	0	158728.61562293	175	19845	19838	19883	19791
0	9.88645567	1087.0	315.61332748	7.53225806	12	0	1.3	nan	-0.00071567	211.20143634	3264.24680585	1	3475.44824219	187.15226746	1.625	0	160125.90825858	176	19845	19838	19884	19791
0	9.99979886	1086.0	315.61332748	7.53225806	12	0	1.3	nan	0.0	201.66875837	3265.27533343	1	3466.9440918	190.1882019	1.625	0	160533.94372365	177	19845	19838	19885	19791
0	10.2485149	1086.0	315.61373178	7.53225806	12	0	1.3	nan	0.0	208.74821365	3265.14387619	1	3473.89208984	191.99980164	1.625	0	161429.32147023	178	19845	19838	19886	19791
0	10.49835	1085.0	315.08610743	7.53225806	12	0	1.3	nan	-0.00111184	202.82817241	3266.33881977	1	3469.16699219	196.44119263	1.56	0	162328.72784198	179	19845	19838	19887	19791
0	10.88568239	1087.0	315.64256902	7.53225806	12	0	1.3	nan	0.00071716	201.35569317	3265.38649433	1	3466.7421875	186.24714661	1.625	0	163723.12443018	180	19845	19838	19888	19791
0	10.99963698	1087.0	315.64256902	7.53225806	12	0	1.3	nan	0.0	201.22015012	3265.52203738	1	3466.7421875	186.24714661	1.625	0	164133.3609871	181	19845	19838	19889	19791
0	11.24854881	1087.0	315.64256902	7.53225806	12	0	1.3	nan	0.0	201.56021498	3265.18197252	1	3466.7421875	186.24714661	1.625	0	165029.44356668	182	19845	19838	19890	19791
0	11.49846844	1086.0	315.61454037	7.53225806	12	0	1.3	nan	0.0	187.43967409	3266.58181029	1	3454.02148438	184.67625427	1.625	0	165929.1542175	183	19845	19838	19891	19791
0	11.88596745	1086.0	315.08651173	7.53225806	12	0	1.3	nan	-0.00071685	227.68408068	3261.89038221	1	3489.57446289	202.00067139	1.56	0	167324.15066855	184	19845	19838	19892	19791
0	11.9996909	1086.0	315.11373178	7.53225806	12	0	1.3	nan	0.0	209.49581619	3261.6333342	1	3471.12915039	197.99337769	1.56	0	167733.55508175	185	19845	19838	19893	19791
0	12.24870768	1087.0	315.61454037	7.53225806	12	0	1.3	nan	0.0011155	232.50816682	3260.79432341	1	3493.30249023	195.59014893	1.625	0	168630.0154773	186	19845	19838	19894	19791
0	12.49845007	1088.0	315.67140626	7.53225806	12	0	1.3	nan	0.0	241.36818258	3260.08836039	1	3501.45654297	191.12963867	1.625	0	169529.08810343	187	19845	19838	19895	19791
0	12.88631189	1087.0	315.14216472	7.53225806	12	0	1.3	nan	-0.00071618	215.52781472	3264.31984153	1	3479.84765625	182.49612427	1.56	0	170925.39063715	188	19845	19838	19896	19791
0	13.00156782	1086.0	315.61373178	7.53225806	12	0	1.3	nan	0.0024101	196.23544925	3265.61806638	1	3461.85351562	186.16629028	1.625	0	171340.31199413	189	19845	19838	19897	19791
0	13.24837283	1087.0	315.64176042	7.53225806	12	0	1.3	nan	0.0	206.46158232	3264.49129854	1	3470.95288086	184.60597229	1.625	0	172228.81002223	190	19845	19838	19898	19791
0	13.49832117	1085.0	315.08610743	7.53225806	12	0	1.3	nan	-0.00111134	190.47276101	3267.87025657	1	3458.34301758	187.40460205	1.56	0	173128.62406253	191	19845	19838	19899	19791
0	13.88536493	1088.0	315.64216472	7.53225806	12	0	1.3	nan	0.00071769	204.70240176	3261.64940488	1	3466.35180664	188.2449646	1.625	0	174521.9815985	192	19845	19838	19900	19791
0	13.99974649	1088.0	315.64176042	7.53225806	12	0	1.3	nan	0.0	202.59961856	3261.64940488	1	3464.24902344	189.67236328	1.625	0	174933.7552135	193	19845	19838	19901	19791
0	14.24849002	1087.0	315.11373178	7.53225806	12	0	1.3	nan	0.00111672	184.0721121	3263.12124728	1	3447.19335938	188.96336365	1.69	0	175829.23191653	194	19845	19838	19902	19791
0	14.49855702	1087.0	315.61332748	7.53225806	12	0	1.3	nan	-0.00111081	188.23806014	3262.40305314	1	3450.64111328	191.37625122	1.625	0	176729.47311368	195	19845	19838	19903	19791
0	14.88645523	1086.0	315.08529883	7.53225806	12	0	1.3	nan	0.00071611	203.9608511	3262.88680515	1	3466.84765625	187.96794128	1.69	0	178125.90666148	196	19845	19838	19904	19791
0	14.99991703	1087.0	315.64095183	7.53225806	12	0	1.3	nan	-0.00244821	207.24477265	3261.58310821	1	3468.82788086	187.68768311	1.625	0	178534.36914413	197	19845	19838	19905	19791
0	15.24854301	1088.0	315.14216472	7.53225806	12	0	1.3	nan	0.00111725	222.18542194	3260.73034954	1	3482.91577148	179.70896912	1.69	0	179429.42268833	198	19845	19838	19906	19791
0	15.49844092	1088.0	314.67059767	7.53225806	12	0	1.3	nan	-0.0033347	239.99094181	3260.7783453	1	3500.76928711	180.37908936	1.495	0	180329.0551676	199	19845	19838	19907	19791
0	15.88595719	1088.0	312.64135613	7.53225806	12	0	1.3	nan	-0.00143363	267.75705735	3262.78200515	1	3530.5390625	213.23400879	1.365	0	181724.11372003	200	19845	19838	19908	19791
0	15.99978648	1086.0	311.58489454	7.53225806	12	0	1.3	nan	-0.0048806	242.25316028	3265.4426405	1	3507.69580078	216.63653564	1.235	0	182133.89916028	201	19845	19838	19909	19791
0	16.2484494	1089.0	311.66978907	7.53225806	12	0	1.3	nan	0.0	283.433043	3261.93267965	1	3545.36572266	211.33595276	1.235	0	183029.0856669	202	19845	19838	19910	19791
0	16.49850648	1086.0	310.61373178	7.53225806	12	0	1.3	nan	0.0	242.38873118	3265.3070696	1	3507.69580078	216.63653564	1.235	0	183929.29115478	203	19845	19838	19911	19791
0	16.88621633	1088.0	310.17100196	7.53225806	12	0	1.3	nan	-0.00071646	154.43038455	3259.97928342	1	3414.40966797	158.94560242	1.17	0	185325.04663503	204	19845	19838	19912	19791
0	16.99969315	1089.0	310.67059767	7.53225806	12	0	1.3	nan	0.00244788	158.61198679	3259.33625539	1	3417.94824219	155.79515076	1.235	0	185733.56317745	205	19845	19838	19913	19791
0	17.24844056	1087.0	311.61413608	7.53225806	12	0	1.3	nan	0.0	142.01134291	3262.23572741	1	3404.24707031	156.07666016	1.235	0	186629.053843	206	19845	19838	19914	19791
0	17.49851122	1088.0	310.67059767	7.53225806	12	0	1.3	nan	0.0	151.41280643	3259.97928342	1	3411.39208984	156.05285645	1.235	0	187529.30821755	207	19845	19838	19915	19791
0	17.88543693	1087.0	310.61413608	7.53225806	12	0	1.3	nan	0.0	140.7011931	3261.65451979	1	3402.35571289	128.63467407	1.235	0	188922.24077533	208	19845	19838	19916	19791
0	17.9996165	1087.0	311.14176042	7.53225806	12	0	1.3	nan	-0.00243282	140.54499202	3261.53703923	1	3402.08203125	130.27629089	1.17	0	189333.28722885	209	19845	19838	19917	19791
0	18.24851244	1087.0	310.64256902	7.53225806	12	0	1.3	nan	0.00111604	140.7110838	3261.64462909	1	3402.35571289	128.63467407	1.235	0	190229.3126199	210	19845	19838	19918	19791
0	18.49894147	1089.0	310.67181056	7.53225806	12	0	1.3	nan	0.0	146.60629028	3259.74698121	1	3406.35327148	128.03535461	1.235	0	191130.85712905	211	19845	19838	19919	19791
0	18.8858119	1088.0	310.64216472	7.53225806	12	0	1.3	nan	0.0	137.13186514	3261.46676767	1	3398.59863281	138.25143433	1.235	0	192523.59069113	212	19845	19838	19920	19791
0	18.99968703	1085.0	311.08570313	7.53225806	12	0	1.3	nan	-0.00243932	103.29054676	3265.30662121	1	3368.59716797	138.73980713	1.17	0	192933.5411528	213	19845	19838	19921	19791
0	19.24846362	1088.0	310.64256902	7.53225806	12	0	1.3	nan	0.00111658	137.69582998	3261.46676767	1	3399.16259766	138.46003723	1.235	0	193829.13687043	214	19845	19838	19922	19791
0	19.49860707	1086.0	311.11454037	7.53225806	12	0	1.3	nan	-0.00111047	118.79838094	3263.52534953	1	3382.32373047	140.26306152	1.17	0	194729.65330008	215	19845	19838	19923	19791
0	19.88643494	1088.0	310.17100196	7.53225806	12	0	1.3	nan	0.0	124.46904487	3262.2741192	1	3386.74316406	139.25712585	1.17	0	196125.83361195	216	19845	19838	19924	19791
0	19.9999073	1088.0	310.67100196	7.53225806	12	0	1.3	nan	0.00244798	124.25151557	3262.2741192	1	3386.52563477	136.58465576	1.235	0	196534.33410628	217	19845	19838	19925	19791
0	20.24885523	1087.0	310.64337762	7.53225806	12	0	1.3	nan	0.0	111.16823592	3262.99753556	1	3374.16577148	134.88024902	1.235	0	197430.54667733	218	19845	19838	19926	19791
0	20.49844563	1087.0	310.64297332	7.53225806	12	0	1.3	nan	0.0	112.6241711	3262.71640508	1	3375.34057617	136.47854614	1.235	0	198329.07209355	219	19845	19838	19927	19791
0	20.88594027	1087.0	310.61454037	7.53225806	12	0	1.3	nan	0.0	147.28372873	3259.18575369	1	3406.46948242	137.6060791	1.235	0	199724.0528107	220	19845	19838	19928	19791
0	20.99983923	1087.0	310.14256902	7.53225806	12	0	1.3	nan	-0.00243881	145.34835962	3259.58889624	1	3404.93725586	132.9055481	1.17	0	200134.08906343	221	19845	19838	19929	19791
0	21.24856689	1087.0	310.64297332	7.53225806	12	0	1.3	nan	0.00111679	147.28372873	3259.18575369	1	3406.46948242	137.6060791	1.235	0	201029.50862938	222	19845	19838	19930	19791
0	21.49866395	1088.0	310.14297332	7.53225806	12	0	1.3	nan	-0.00111068	156.58330524	3258.3375932	1	3414.92089844	136.83396912	1.17	0	201929.85807315	223	19845	19838	19931	19791
0	21.88561387	1088.0	310.67059767	7.53225806	12	0	1.3	nan	0.00071786	117.70705578	3262.15671375	1	3379.86376953	143.29988098	1.235	0	203322.87779245	224	19845	19838	19932	19791
0	0.0	1085.0	344.58279178	7.53225806	12	0	1.3	1.00039277	0.0	413.47448113	3275.60095832	1	3689.07543945	259.0085144	1.625	0	124534.66784333	137	19934	19838	19933	19791
0	0.24884961	1086.0	344.55471076	7.53225806	12	0	1.3	1.00039277	0.0	400.14872544	3275.65229995	1	3675.80102539	266.38116455	1.625	0	125430.5264512	138	19934	19838	19935	19791
0	0.4988239	1087.0	344.0826353	7.53225806	12	0	1.3	1.00039277	0.00111123	407.94682461	3273.30756992	1	3681.25439453	258.58886719	1.69	0	126330.43387603	139	19934	19838	19936	19791
1	0.8873279	1109.0	350.55546964	7.53225806	12	0	1.3	1.00039277	0.01215489	-15.4353679	3309.80987962	1	3294.37451172	89.08625031	2.795	0	127729.0482941	140	19934	19838	19937	19791
0	0.0	1086.0	250.05546964	7.53225806	12	0	1.3	21.2482274	0.0	226.28628709	3273.83675978	1	3500.12304688	192.42955017	2.47	0	128136.08180448	141	19939	19831	19938	19791
0	0.24860323	1087.0	250.0826353	7.53225806	12	0	1.3	21.2482274	0.0	233.08000919	3271.83307675	1	3504.91308594	194.8548584	2.47	0	129031.053431	142	19939	19831	19940	19791
0	0.49861308	1087.0	249.58377361	7.53225806	12	0	1.3	21.2482274	0.00111107	237.76632732	3271.94094807	1	3509.70727539	187.45806885	2.535	0	129931.08890405	143	19939	19831	19941	19791
0	0.8866363	1086.0	250.05546964	7.53225806	12	0	1.3	21.2482274	0.00071588	208.479567	3270.02116543	1	3478.50073242	177.68690491	2.6	0	131327.9724726	144	19939	19831	19942	19791
0	0.99998146	1086.0	249.5550902	7.53225806	12	0	1.3	21.2482274	0.00245072	200.64330754	3269.91894832	1	3470.56225586	180.64183044	2.665	0	131736.01504575	145	19939	19831	19943	19791
0	1.24916245	1087.0	246.5826353	7.53225806	12	0	1.3	21.2482274	0.0	198.19075812	3268.5287243	1	3466.71948242	183.94697571	2.665	0	132633.06661878	146	19939	19831	19944	19791
0	1.49836425	1086.0	247.58318355	7.53225806	12	0	1.3	21.2482274	0.0	195.89253237	3268.11723326	1	3464.00976562	181.88014221	2.665	0	133530.19309455	147	19939	19831	19945	19791
0	1.88601558	1085.0	247.08357532	7.53225806	12	0	1.3	21.2482274	0.00071657	178.8306358	3269.67790913	1	3448.50854492	159.58969116	2.73	0	134925.73789415	148	19939	19831	19946	19791
0	2.00007955	1085.0	248.10999727	7.53225806	12	0	1.3	21.2482274	-0.0	173.7296724	3271.18341353	1	3444.91308594	161.92150879	2.73	0	135336.36819725	149	19939	19831	19947	19791
0	2.24828558	1085.0	246.05686589	7.53225806	12	0	1.3	21.2482274	0.0	178.91660746	3269.64174215	1	3448.55834961	158.49624634	2.73	0	136229.90989933	150	19939	19831	19948	19791
0	2.49805655	1086.0	248.58357532	7.53225806	12	0	1.3	21.2482274	-0.00111213	192.71825525	3268.10816077	1	3460.82641602	158.37667847	2.665	0	137129.08538343	151	19939	19831	19949	19791
0	2.88551473	1087.0	247.11195612	7.53225806	12	0	1.3	21.2482274	0.00071692	168.41013292	3267.15236708	1	3435.5625	143.29830933	2.73	0	138523.93482005	152	19939	19831	19950	19791
0	2.99918626	1086.0	247.11195612	7.53225806	12	0	1.3	21.2482274	0.0	160.92721298	3268.16873429	1	3429.09594727	145.46678162	2.73	0	138933.15234995	153	19939	19831	19951	19791
0	3.24797222	1088.0	246.63994515	7.53225806	12	0	1.3	21.2482274	0.00111653	168.59066332	3265.63345777	1	3434.22412109	143.1716156	2.795	0	139828.78179015	154	19939	19831	19952	19791
0	3.49785266	1086.0	245.58691602	7.53225806	12	0	1.3	21.2482274	-0.0	157.45569314	3268.49865256	1	3425.9543457	142.83714294	2.795	0	140728.35139155	155	19939	19831	19953	19791
0	3.88555003	1087.0	245.64216472	7.53225806	12	0	1.3	21.2482274	0.0	174.42200384	3265.37120905	1	3439.79321289	135.88348389	2.795	0	142124.06189638	156	19939	19831	19954	19791
0	3.99931876	1086.0	246.11332748	7.53225806	12	0	1.3	21.2482274	0.0024416	162.12609728	3267.09582655	1	3429.22192383	138.01560974	2.86	0	142533.62933663	157	19939	19831	19955	19791
0	4.24788781	1086.0	245.11454037	7.53225806	12	0	1.3	21.2482274	0.0	164.78440863	3267.01930231	1	3431.80371094	136.13117981	2.86	0	143428.47791108	158	19939	19831	19956	19791
0	4.49827295	1086.0	245.58529883	7.53225806	12	0	1.3	21.2482274	0.0011094	160.31848099	3267.34558151	1	3427.6640625	137.36888123	2.925	0	144329.86442773	159	19939	19831	19957	19791
0	4.885087	1084.0	245.52924154	7.53225806	12	0	1.3	21.2482274	0.0	163.46531502	3265.4963549	1	3428.96166992	141.61053467	2.925	0	145722.39501245	160	19939	19831	19958	19791
0	4.99919823	1086.0	246.58489454	7.53225806	12	0	1.3	21.2482274	-0.0	170.91130922	3263.38580992	1	3434.29711914	141.37995911	2.925	0	146133.19544333	161	19939	19831	19959	19791
0	5.24803894	1086.0	245.61373178	7.53225806	12	0	1.3	21.2482274	0.0	171.21556232	3263.08155682	1	3434.29711914	141.37995911	2.925	0	147029.02197363	162	19939	19831	19960	19791
0	5.49797991	1087.0	246.64176042	7.53225806	12	0	1.3	21.2482274	0.0	175.18078749	3262.41223009	1	3437.59301758	139.91522217	2.925	0	147928.80948025	163	19939	19831	19961	19791
0	5.88492731	1087.0	246.61251888	7.53225806	12	0	1.3	21.2482274	0.0	173.82817949	3264.74115645	1	3438.56933594	148.29019165	2.925	0	149321.82011198	164	19939	19831	19962	19791
0	5.99951605	1085.0	245.58408594	7.53225806	12	0	1.3	21.2482274	0.0	154.75893446	3267.13095811	1	3421.88989258	150.43435669	2.925	0	149734.33958555	165	19939	19831	19963	19791
0	6.24808896	1086.0	245.61292318	7.53225806	12	0	1.3	21.2482274	-0.0	165.12192326	3265.77602596	1	3430.89794922	150.56562805	2.925	0	150629.20204503	166	19939	19831	19964	19791
0	6.49801852	1086.0	246.58396709	7.53225806	12	0	1.3	21.2482274	-0.0	163.44665949	3266.24157293	1	3429.68823242	152.89038086	2.925	0	151528.94848383	167	19939	19831	19965	19791
0	6.88674975	1087.0	245.61373178	7.53225806	12	0	1.3	21.2482274	0.0	148.45276436	3264.33019463	1	3412.78295898	135.99124146	2.925	0	152928.38091238	168	19939	19831	19966	19791
0	6.99939325	1086.0	246.58318355	7.53225806	12	0	1.3	21.2482274	0.0	138.05293983	3266.14481407	1	3404.19775391	140.26245117	2.925	0	153333.89752003	169	19939	19831	19967	19791
0	7.24802867	1086.0	246.61195612	7.53225806	12	0	1.3	21.2482274	0.0	140.73263983	3265.96902033	1	3406.70166016	138.71716309	2.925	0	154228.9850098	170	19939	19831	19968	19791
0	7.49809851	1086.0	246.61156435	7.53225806	12	0	1.3	21.2482274	0.0	140.10654902	3265.75429082	1	3405.86083984	139.21380615	2.925	0	155129.23643985	171	19939	19831	19969	19791
0	7.88542507	1086.0	246.58435886	7.53225806	12	0	1.3	21.2482274	-0.0	145.23926669	3263.63500089	1	3408.87426758	127.75196075	2.925	0	156523.61204753	172	19939	19831	19970	19791
0	7.99926021	1088.0	247.63916161	7.53225806	12	0	1.3	21.2482274	0.0	155.17400152	3261.76886957	1	3416.94287109	126.37229919	2.925	0	156933.41856205	173	19939	19831	19971	19791
0	8.24806006	1086.0	247.11195612	7.53225806	12	0	1.3	21.2482274	0.00111647	142.58412661	3263.50034604	1	3406.08447266	127.96495056	2.99	0	157829.0980113	174	19939	19831	19972	19791
0	8.49792606	1088.0	246.64033692	7.53225806	12	0	1.3	21.2482274	-0.00111171	157.09962021	3261.62987198	1	3418.72949219	125.20066833	2.925	0	158728.61562293	175	19939	19831	19973	19791
0	8.8860629	1087.0	246.11332748	7.53225806	12	0	1.3	21.2482274	0.00071567	147.97414141	3264.24680585	1	3412.22094727	122.39582062	2.99	0	160125.90825858	176	19939	19831	19974	19791
0	8.99940609	1086.0	245.11332748	7.53225806	12	0	1.3	21.2482274	0.0	140.72710798	3265.27533343	1	3406.00244141	124.79135895	2.99	0	160533.94372365	177	19939	19831	19975	19791
0	9.24812213	1086.0	246.11373178	7.53225806	12	0	1.3	21.2482274	-0.0	140.83268631	3265.14387619	1	3405.9765625	124.04814911	2.99	0	161429.32147023	178	19939	19831	19976	19791
0	9.49795723	1085.0	245.08610743	7.53225806	12	0	1.3	21.2482274	0.0	132.0264146	3266.33881977	1	3398.36523438	126.52906799	2.99	0	162328.72784198	179	19939	19831	19977	19791
0	9.88528962	1087.0	245.64256902	7.53225806	12	0	1.3	21.2482274	-0.00071716	126.06956036	3265.38649433	1	3391.45605469	117.69221497	2.925	0	163723.12443018	180	19939	19831	19978	19791
0	9.99924422	1087.0	246.14256902	7.53225806	12	0	1.3	21.2482274	0.00243762	123.92083371	3265.52203738	1	3389.44287109	117.27711487	2.99	0	164133.3609871	181	19939	19831	19979	19791
0	10.24815605	1087.0	245.14256902	7.53225806	12	0	1.3	21.2482274	0.0	124.52872084	3265.18197252	1	3389.71069336	117.39682007	2.99	0	165029.44356668	182	19939	19831	19980	19791
0	10.49807567	1086.0	245.11454037	7.53225806	12	0	1.3	21.2482274	0.0	115.69162721	3266.58181029	1	3382.2734375	116.8795166	2.99	0	165929.1542175	183	19939	19831	19981	19791
0	10.88557468	1086.0	245.08651173	7.53225806	12	0	1.3	21.2482274	-0.0	128.34130724	3261.89038221	1	3390.23168945	117.62580872	2.99	0	167324.15066855	184	19939	19831	19982	19791
0	10.99929813	1086.0	245.11373178	7.53225806	12	0	1.3	21.2482274	-0.0	126.80099198	3261.6333342	1	3388.43432617	119.12275696	2.99	0	167733.55508175	185	19939	19831	19983	19791
0	11.24831491	1087.0	245.61454037	7.53225806	12	0	1.3	21.2482274	-0.0011155	136.57384065	3260.79432341	1	3397.36816406	117.67825317	2.925	0	168630.0154773	186	19939	19831	19984	19791
0	11.49805731	1088.0	245.17140626	7.53225806	12	0	1.3	21.2482274	0.00111226	139.34987203	3260.08836039	1	3399.43823242	117.88729095	2.99	0	169529.08810343	187	19939	19831	19985	19791
0	11.88591912	1087.0	245.14216472	7.53225806	12	0	1.3	21.2482274	-0.0	135.27293191	3264.31984153	1	3399.59277344	123.07749176	2.99	0	170925.39063715	188	19939	19831	19986	19791
0	12.00117505	1086.0	245.61373178	7.53225806	12	0	1.3	21.2482274	-0.0024101	130.61459964	3265.61806638	1	3396.23266602	122.27780914	2.925	0	171340.31199413	189	19939	19831	19987	19791
0	12.24798006	1087.0	245.64176042	7.53225806	12	0	1.3	21.2482274	0.0	136.92276396	3264.49129854	1	3401.4140625	123.63121033	2.925	0	172228.81002223	190	19939	19831	19988	19791
0	12.49792841	1085.0	245.08610743	7.53225806	12	0	1.3	21.2482274	0.00111134	119.94761453	3267.87025657	1	3387.81787109	120.77565765	2.99	0	173128.62406253	191	19939	19831	19989	19791
0	12.88497217	1088.0	245.64216472	7.53225806	12	0	1.3	21.2482274	-0.00071769	119.17383731	3261.64940488	1	3380.82324219	105.13931274	2.925	0	174521.9815985	192	19939	19831	19990	19791
0	12.99935372	1088.0	245.64176042	7.53225806	12	0	1.3	21.2482274	-0.00485704	121.34473574	3261.64940488	1	3382.99414062	105.50212097	2.795	0	174933.7552135	193	19939	19831	19991	19791
0	13.24809725	1087.0	245.11373178	7.53225806	12	0	1.3	21.2482274	0.00111672	113.26962186	3263.12124728	1	3376.39086914	105.57846069	2.86	0	175829.23191653	194	19939	19831	19992	19791
0	13.49816425	1087.0	245.11332748	7.53225806	12	0	1.3	21.2482274	0.0	113.44631209	3262.40305314	1	3375.84936523	105.73558044	2.86	0	176729.47311368	195	19939	19831	19993	19791
0	13.88606246	1086.0	244.58529883	7.53225806	12	0	1.3	21.2482274	0.00071611	124.06534329	3262.88680515	1	3386.95214844	113.93468475	2.925	0	178125.90666148	196	19939	19831	19994	19791
0	13.99952426	1087.0	245.14095183	7.53225806	12	0	1.3	21.2482274	0.00244821	127.89125703	3261.58310821	1	3389.47436523	112.9289093	2.99	0	178534.36914413	197	19939	19831	19995	19791
0	14.24815025	1088.0	244.64216472	7.53225806	12	0	1.3	21.2482274	-0.00111725	135.51476765	3260.73034954	1	3396.24511719	110.42754364	2.925	0	179429.42268833	198	19939	19831	19996	19791
0	14.49804816	1088.0	245.17059767	7.53225806	12	0	1.3	21.2482274	0.00111157	133.40353947	3260.7783453	1	3394.18188477	110.44025421	2.99	0	180329.0551676	199	19939	19831	19997	19791
0	14.88556442	1088.0	245.64135613	7.53225806	12	0	1.3	21.2482274	-0.00071682	113.89157883	3262.78200515	1	3376.67358398	103.27241516	2.925	0	181724.11372003	200	19939	19831	19998	19791
0	14.99939371	1086.0	245.08489454	7.53225806	12	0	1.3	21.2482274	0.0024403	99.26121692	3265.4426405	1	3364.70385742	103.254776	2.99	0	182133.89916028	201	19939	19831	19999	19791
0	15.24805663	1089.0	244.66978907	7.53225806	12	0	1.3	21.2482274	0.00111709	113.59832621	3261.93267965	1	3375.53100586	104.38832092	3.055	0	183029.0856669	202	19939	19831	20000	19791
0	15.49811371	1086.0	244.11373178	7.53225806	12	0	1.3	21.2482274	-0.00111086	99.39678782	3265.3070696	1	3364.70385742	103.254776	2.99	0	183929.29115478	203	19939	19831	20001	19791
0	15.88582356	1088.0	244.17100196	7.53225806	12	0	1.3	21.2482274	0.0	104.38643924	3259.97928342	1	3364.36572266	124.44303131	2.99	0	185325.04663503	204	19939	19831	20002	19791
0	15.99930038	1089.0	243.67059767	7.53225806	12	0	1.3	21.2482274	0.00244788	106.13566843	3259.33625539	1	3365.47192383	124.97893524	3.055	0	185733.56317745	205	19939	19831	20003	19791
0	16.24804779	1087.0	244.61413608	7.53225806	12	0	1.3	21.2482274	0.0	93.30968275	3262.23572741	1	3355.54541016	125.25938416	3.055	0	186629.053843	206	19939	19831	20004	19791
0	16.49811845	1088.0	243.67059767	7.53225806	12	0	1.3	21.2482274	-0.0	101.22237674	3259.97928342	1	3361.20166016	125.28102875	3.055	0	187529.30821755	207	19939	19831	20005	19791
0	16.88504416	1087.0	243.11413608	7.53225806	12	0	1.3	21.2482274	0.00071791	95.62697435	3261.65451979	1	3357.28149414	99.96300507	3.12	0	188922.24077533	208	19939	19831	20006	19791
0	16.99922373	1087.0	244.14176042	7.53225806	12	0	1.3	21.2482274	0.0	94.62433772	3261.53703923	1	3356.16137695	101.12599945	3.12	0	189333.28722885	209	19939	19831	20007	19791
0	17.24811967	1087.0	243.14256902	7.53225806	12	0	1.3	21.2482274	0.0	95.63686505	3261.64462909	1	3357.28149414	99.96300507	3.12	0	190229.3126199	210	19939	19831	20008	19791
0	17.4985487	1089.0	243.17181056	7.53225806	12	0	1.3	21.2482274	0.0	101.39877075	3259.74698121	1	3361.14575195	100.34511566	3.12	0	191130.85712905	211	19939	19831	20009	19791
0	17.88541914	1088.0	244.14216472	7.53225806	12	0	1.3	21.2482274	-0.0	105.82913076	3261.46676767	1	3367.29589844	101.23193359	3.12	0	192523.59069113	212	19939	19831	20010	19791
0	17.99929426	1085.0	244.08570313	7.53225806	12	0	1.3	21.2482274	0.0	85.10841785	3265.30662121	1	3350.41503906	99.08448792	3.12	0	192933.5411528	213	19939	19831	20011	19791
0	18.24807085	1088.0	242.64256902	7.53225806	12	0	1.3	21.2482274	0.00111658	102.94045889	3261.46676767	1	3364.40722656	102.93375397	3.185	0	193829.13687043	214	19939	19831	20012	19791
0	18.4982143	1086.0	243.61454037	7.53225806	12	0	1.3	21.2482274	0.0	89.87577351	3263.52534953	1	3353.40112305	99.63024902	3.185	0	194729.65330008	215	19939	19831	20013	19791
0	18.88604217	1088.0	240.67100196	7.53225806	12	0	1.3	21.2482274	0.00286496	90.20879096	3262.2741192	1	3352.48291016	115.33670044	3.445	0	196125.83361195	216	19939	19831	20014	19791
0	18.99951453	1088.0	240.67100196	7.53225806	12	0	1.3	21.2482274	0.0	90.20879096	3262.2741192	1	3352.48291016	115.33670044	3.445	0	196534.33410628	217	19939	19831	20015	19791
0	19.24846246	1087.0	240.14337762	7.53225806	12	0	1.3	21.2482274	0.00111581	83.95949569	3262.99753556	1	3346.95703125	113.26111603	3.51	0	197430.54667733	218	19939	19831	20016	19791
0	19.49805286	1087.0	240.14297332	7.53225806	12	0	1.3	21.2482274	0.0	83.77846797	3262.71640508	1	3346.49487305	113.704422	3.51	0	198329.07209355	219	19939	19831	20017	19791
0	19.8855475	1087.0	240.11454037	7.53225806	12	0	1.3	21.2482274	0.0	97.48270334	3259.18575369	1	3356.66845703	107.35231781	3.51	0	199724.0528107	220	19939	19831	20018	19791
0	19.99944646	1087.0	239.64256902	7.53225806	12	0	1.3	21.2482274	0.00243881	94.73507837	3259.58889624	1	3354.32397461	107.78097534	3.575	0	200134.08906343	221	19939	19831	20019	19791
0	20.24817412	1087.0	240.14297332	7.53225806	12	0	1.3	21.2482274	-0.00111679	97.48270334	3259.18575369	1	3356.66845703	107.35231781	3.51	0	201029.50862938	222	19939	19831	20020	19791
0	20.49827119	1088.0	240.14297332	7.53225806	12	0	1.3	21.2482274	0.0	102.87310016	3258.3375932	1	3361.21069336	106.88824463	3.51	0	201929.85807315	223	19939	19831	20021	19791
0	20.88522111	1088.0	240.17059767	7.53225806	12	0	1.3	21.2482274	-0.0	95.71999524	3262.15671375	1	3357.87670898	107.65105438	3.51	0	203322.87779245	224	19939	19831	20022	19791
